date,open,high,low,close,volume,change_percent,avg_vol_20d,daily_middle,dayNumber,year,is_quarter_end,Moving5DayClose,Moving10DayClose,Moving20DayClose,all_time_high,yearly_max_to_date,yearly_min_to_date,yearly_avg_to_date,monthly_max_to_date,monthly_min_to_date,monthly_avg_to_date,cumulativechange,run,DecreasingMA5-10,DecreasingMA5-20,DecreasingMA10-20,day_Tuesday,day_Wednesday,day_Thursday,day_Friday,month_February,month_March,month_April,month_May,month_June,month_July,month_August,month_September,month_October,month_November,month_December,target
1993-05-20,364.675,370.89,364.675,370.455,686460000,1.58,490849000.0,367.7825,20,1993,0,358.71999999999997,355.33500000000004,348.63925,384.675,384.675,326.56,356.42432989690724,370.89,339.945,353.03625,22.745000000000005,5.0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0
1993-05-21,370.455,370.46,364.515,366.67,556360000,-1.02,494328000.0,367.48749999999995,21,1993,0,362.094,356.679,350.28975,384.675,384.675,326.56,356.53721938775516,370.89,339.945,353.99966666666666,-3.784999999999968,1.0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1.0
1993-05-24,366.67,369.61,363.31,367.09,410440000,0.11,493618000.0,366.46000000000004,24,1993,0,364.97799999999995,357.9035,352.28025,384.675,384.675,326.56,356.6374494949496,370.89,339.945,354.7784375,0.4199999999999591,1.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
1993-05-25,367.09,367.09,363.875,366.22,505140000,-0.24,495196000.0,365.48249999999996,25,1993,0,367.022,359.225,353.86125,384.675,384.675,326.56,356.7259,370.89,339.945,355.40808823529414,-0.8699999999999477,1.0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
1993-05-26,366.22,374.4,365.305,374.345,586780000,2.22,502484000.0,369.85249999999996,26,1993,0,368.956,361.5635,355.5955,384.675,384.675,326.56,356.8558663366337,374.4,339.945,356.2105555555556,8.125,1.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
1993-05-27,374.345,376.53,371.85,372.73,555580000,-0.43,509767000.0,374.19,27,1993,0,369.411,364.06550000000004,357.283,384.675,384.675,326.56,357.0258088235295,376.53,339.945,357.15684210526314,-1.615000000000009,1.0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0
1993-05-28,372.73,372.73,364.265,368.11,471500000,-1.24,510646000.0,368.4975,28,1993,0,369.699,365.8965,358.69124999999997,384.675,384.675,326.56,357.13718446601945,376.53,339.945,357.723875,-6.235000000000014,2.0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1.0
1993-06-01,368.11,374.685,368.11,372.53,473560000,1.2,514091000.0,371.39750000000004,1,1993,1,370.78700000000003,367.8825,360.06924999999995,384.675,384.675,326.56,357.2743028846154,374.685,368.11,371.39750000000004,4.419999999999959,1.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
1993-06-02,372.53,374.915,370.375,372.685,548640000,0.04,514646000.0,372.645,2,1993,1,372.08000000000004,369.55100000000004,361.0395,384.675,384.675,326.56,357.4206904761905,374.915,368.11,372.02125,4.574999999999989,2.0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-03,372.685,373.44,369.38,372.06,520160000,-0.17,511735000.0,371.40999999999997,3,1993,1,371.623,370.2895,361.87524999999994,384.675,384.675,326.56,357.55266509433966,374.915,368.11,371.81749999999994,-0.625,1.0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-04,372.06,372.06,367.99,368.625,503760000,-0.92,510901000.0,370.025,4,1993,1,370.802,370.1065,362.72075,384.675,384.675,326.56,357.6692289719627,374.915,367.99,371.369375,-4.060000000000002,2.0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-07,368.625,371.77,364.32,364.355,495720000,-1.16,513076000.0,368.04499999999996,7,1993,1,370.051,369.87500000000006,363.277,384.675,384.675,326.56,357.76530092592594,374.915,364.32,370.7045,-8.329999999999984,3.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-08,364.355,364.355,359.0,360.74,524620000,-0.99,518662000.0,361.6775,8,1993,1,367.693,369.24,363.57174999999995,384.675,384.675,326.56,357.8011926605505,374.915,359.0,369.2,-11.944999999999993,4.0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-09,360.74,363.225,358.135,360.25,526100000,-0.14,522640000.0,360.68,9,1993,1,365.206,368.643,363.934,384.675,384.675,326.56,357.82736363636366,374.915,358.135,367.9828571428571,-12.435000000000002,5.0,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-10,360.25,360.56,356.44,359.55,484560000,-0.19,522231000.0,358.5,10,1993,1,362.704,367.1635,364.36350000000004,384.675,384.675,326.56,357.8334234234234,374.915,356.44,366.7975,-13.134999999999991,6.0,1,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1.0
1993-06-11,359.55,364.11,359.55,363.075,470420000,0.98,519499000.0,361.83000000000004,11,1993,1,361.594,366.198,365.13175,384.675,384.675,326.56,357.86910714285716,374.915,356.44,366.24555555555554,3.5249999999999773,1.0,1,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1.0
1993-06-14,363.075,367.93,363.075,367.145,416860000,1.12,517425000.0,365.5025,14,1993,1,362.152,366.1015,365.999,384.675,384.675,326.56,357.9366592920355,374.915,356.44,366.17125,7.59499999999997,2.0,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-15,367.145,369.565,366.51,366.975,473580000,-0.05,520114000.0,368.0375,15,1993,1,363.399,365.546,366.71425,384.675,384.675,326.56,358.02526315789476,374.915,356.44,366.34090909090907,-0.16999999999995907,1.0,1,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-16,366.975,368.375,362.15,365.015,479800000,-0.53,516333000.0,365.2625,16,1993,1,364.352,364.779,367.165,384.675,384.675,326.56,358.0881956521739,374.915,356.44,366.25104166666665,-2.1299999999999955,2.0,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-17,365.015,365.855,362.255,364.01,490880000,-0.28,509046000.0,364.055,17,1993,1,365.244,363.974,367.13175,384.675,384.675,326.56,358.13963362068966,374.915,356.44,366.0821153846154,-3.134999999999991,3.0,0,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-18,364.01,365.77,357.96,357.96,499840000,-1.66,499715000.0,361.865,18,1993,1,364.221,362.90749999999997,366.507,384.675,384.675,326.56,358.17147435897436,374.915,356.44,365.7808928571429,-9.185000000000002,4.0,0,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-21,357.96,358.675,355.005,357.865,416940000,-0.03,492744000.0,356.84000000000003,21,1993,1,362.365,362.2585,366.06675,384.675,384.675,326.56,358.16019067796606,374.915,355.005,365.18483333333336,-9.279999999999973,5.0,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-22,357.865,359.145,355.375,356.2,516340000,-0.47,498039000.0,357.26,22,1993,1,360.21,361.8045,365.52225,384.675,384.675,326.56,358.15262605042017,374.915,355.005,364.68953124999996,-10.944999999999993,6.0,1,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-23,356.2,357.535,353.705,354.935,519900000,-0.36,498777000.0,355.62,23,1993,1,358.194,361.273,364.958,384.675,384.675,326.56,358.13152083333335,374.915,353.705,364.1560294117647,-12.20999999999998,7.0,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
1993-06-24,354.935,358.6,352.755,357.825,454300000,0.81,492153000.0,355.6775,24,1993,1,356.957,361.10049999999995,364.132,384.675,384.675,326.56,358.1112396694215,374.915,352.755,363.68499999999995,2.8899999999999864,1.0,1,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1.0
1993-06-25,357.825,363.63,357.82,362.225,438720000,1.23,486310000.0,360.725,25,1993,1,357.81,361.01550000000003,363.60675,384.675,384.675,326.56,358.1326639344262,374.915,352.755,363.52921052631575,7.2900000000000205,2.0,1,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1.0
1993-06-28,362.225,368.45,362.225,368.45,454020000,1.72,485436000.0,365.3375,28,1993,1,359.927,361.146,363.62375000000003,384.675,384.675,326.56,358.19123983739837,374.915,352.755,363.6196249999999,13.514999999999986,3.0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-06-29,368.45,369.825,364.79,365.96,502100000,-0.68,486863000.0,367.3075,29,1993,1,361.879,361.0445,363.29525,384.675,384.675,326.56,358.2647580645161,374.915,352.755,363.79523809523806,-2.490000000000009,1.0,0,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
1993-06-30,365.96,369.78,365.385,366.125,531800000,0.05,486021000.0,367.5825,30,1993,1,364.117,361.15549999999996,362.96725000000004,384.675,384.675,326.56,358.3393,374.915,352.755,363.9673863636363,0.16500000000002046,1.0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
1993-07-01,366.125,366.515,361.705,363.73,451580000,-0.65,482592000.0,364.11,1,1993,0,365.298,361.1275,362.55075,384.675,384.675,326.56,358.3850992063492,366.515,361.705,364.11,-2.394999999999982,1.0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.0
1993-07-02,363.73,364.795,361.37,364.215,365080000,0.13,475658000.0,363.0825,2,1993,0,365.696,361.753,362.33025000000004,384.675,384.675,326.56,358.4220866141732,366.515,361.37,363.59625,0.4849999999999568,1.0,0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0
1993-07-06,364.215,365.23,359.695,360.795,398740000,-0.94,470809000.0,362.4625,6,1993,0,364.165,362.046,362.15225,384.675,384.675,326.56,358.45365234375004,366.515,359.695,363.2183333333333,-3.419999999999959,1.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
1993-07-07,360.795,360.795,355.78,357.865,472020000,-0.81,468179000.0,358.2875,7,1993,0,362.546,362.2125,362.0085,384.675,384.675,326.56,358.45236434108523,366.515,355.78,361.985625,-6.349999999999966,2.0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
1993-07-08,357.865,361.3,356.925,360.7,509340000,0.79,467341000.0,359.1125,8,1993,0,361.46099999999996,362.789,362.031,384.675,384.675,326.56,358.4574423076923,366.515,355.78,361.411,2.8349999999999795,1.0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.0
1993-07-09,360.7,362.88,358.325,362.46,427460000,0.49,464486000.0,360.60249999999996,9,1993,0,361.207,363.2525,362.1765,384.675,384.675,326.56,358.47381679389315,366.515,355.78,361.27625000000006,4.59499999999997,2.0,1,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.0
1993-07-12,362.46,365.155,360.755,362.87,405040000,0.11,461217000.0,362.955,12,1993,0,360.938,363.31699999999995,362.16625,384.675,384.675,326.56,358.5077651515152,366.515,355.78,361.5160714285715,5.0049999999999955,3.0,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
1993-07-13,362.87,364.495,361.125,361.98,513060000,-0.25,466027000.0,362.81,13,1993,0,361.175,362.66999999999996,361.908,384.675,384.675,326.56,358.5401127819549,366.515,355.78,361.6778125,-0.8899999999999864,1.0,1,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
1993-07-14,361.98,366.325,360.105,363.74,581120000,0.49,471404000.0,363.21500000000003,14,1993,0,362.35,362.448,361.74625000000003,384.675,384.675,326.56,358.57500000000005,366.515,355.78,361.84861111111115,1.759999999999991,1.0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
1993-07-15,363.74,363.74,359.975,360.465,600440000,-0.9,477436000.0,361.8575,15,1993,0,362.303,361.88199999999995,361.51875,384.675,384.675,326.56,358.5993148148148,366.515,355.78,361.84950000000003,-3.275000000000034,1.0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0
1993-07-16,360.465,360.465,350.11,351.07,565760000,-2.61,481180000.0,355.2875,16,1993,0,360.025,360.616,360.87174999999996,384.675,384.675,326.56,358.5749632352941,366.515,350.11,361.25295454545454,-12.670000000000016,2.0,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0
1993-07-19,351.07,351.395,346.515,349.06,479240000,-0.57,480150000.0,348.955,19,1993,0,357.26300000000003,359.10049999999995,360.42674999999997,384.675,384.675,326.56,358.50474452554744,366.515,346.515,360.22812500000003,-14.680000000000007,3.0,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
1993-07-20,349.06,356.33,349.06,355.76,523300000,1.92,485468000.0,352.695,20,1993,0,356.01899999999995,358.59700000000004,360.3215,384.675,384.675,326.56,358.46264492753625,366.515,346.515,359.6486538461538,6.699999999999989,1.0,1,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
1993-07-21,355.76,355.76,350.98,352.635,511860000,-0.88,485244000.0,353.37,21,1993,0,353.79799999999994,358.07399999999996,360.14324999999997,384.675,384.675,326.56,358.42600719424456,366.515,346.515,359.2001785714286,-3.125,1.0,1,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
1993-07-22,352.635,354.425,347.14,348.35,513640000,-1.22,484931000.0,350.7825,22,1993,0,351.375,356.83900000000006,359.81399999999996,384.675,384.675,326.56,358.3714107142857,366.515,346.515,358.639,-7.409999999999968,2.0,1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.0
1993-07-23,348.35,354.615,348.35,353.205,475160000,1.39,485974000.0,351.4825,23,1993,0,351.802,355.9135,359.58299999999997,384.675,384.675,326.56,358.3225531914893,366.515,346.515,358.19171875,4.854999999999961,1.0,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.0
1993-07-26,353.205,357.975,353.07,356.405,452300000,0.91,486653000.0,355.52250000000004,26,1993,0,353.27099999999996,355.267,359.29200000000003,384.675,384.675,326.56,358.3028345070423,366.515,346.515,358.03470588235297,8.05499999999995,2.0,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
1993-07-27,356.405,356.825,350.865,352.015,542980000,-1.23,491101000.0,353.845,27,1993,0,352.522,354.27049999999997,358.47024999999996,384.675,384.675,326.56,358.27166083916086,366.515,346.515,357.8019444444445,-4.389999999999986,1.0,1,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
1993-07-28,352.015,357.355,351.865,356.81,530680000,1.36,492530000.0,354.61,28,1993,0,353.35699999999997,353.5775,358.01275,384.675,384.675,326.56,358.2462326388889,366.515,346.515,357.63394736842105,4.795000000000016,1.0,1,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
1993-07-29,356.81,359.645,356.5,357.33,550400000,0.15,493460000.0,358.0725,29,1993,0,355.15299999999996,353.264,357.573,384.675,384.675,326.56,358.2450344827586,366.515,346.515,357.65587500000004,5.314999999999998,2.0,0,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0
1993-07-30,357.33,357.33,350.755,352.865,513400000,-1.25,496551000.0,354.0425,30,1993,0,355.085,353.4435,357.02975000000004,384.675,384.675,326.56,358.21625,366.515,346.515,357.4838095238095,-4.464999999999975,1.0,0,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.0
1993-08-02,352.865,356.62,352.865,355.25,448700000,0.68,500732000.0,354.7425,2,1993,0,354.854,354.0625,356.5815,384.675,384.675,326.56,358.1926190476191,356.62,352.865,354.7425,2.384999999999991,1.0,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
1993-08-03,355.25,357.41,354.99,356.23,495040000,0.28,505547000.0,356.20000000000005,3,1993,0,355.697,354.10949999999997,356.35325,384.675,384.675,326.56,358.1791554054054,357.41,352.865,355.47125000000005,3.365000000000009,2.0,0,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
1993-08-04,356.23,360.735,355.11,360.115,506760000,1.09,507284000.0,357.9225,4,1993,0,356.358,354.8575,356.46574999999996,384.675,384.675,326.56,358.17743288590606,360.735,352.865,356.2883333333334,7.25,3.0,0,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
1993-08-05,360.115,362.57,360.115,362.41,539640000,0.64,508799000.0,361.3425,5,1993,0,357.374,356.2635,356.55125000000004,384.675,384.675,326.56,358.19853333333333,362.57,352.865,357.55187500000005,9.545000000000016,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0
